GEOID,NAME,totalpop,white,black,asian,hispanic,hhincome,ls,p
160659504011,Block Group 1; Census Tract 9504.01; Madison County; Idaho,2507,2221,49,0,129,107083,0.06122146747365531,0.0013388561848570286
160659504012,Block Group 2; Census Tract 9504.01; Madison County; Idaho,1909,1881,0,0,25,66538,0.12984396840480278,0.0010637181693778643
160659504021,Block Group 1; Census Tract 9504.02; Madison County; Idaho,1083,1029,0,0,43,113750,0.07956298846296711,5.982717091149374e-4
160659504022,Block Group 2; Census Tract 9504.02; Madison County; Idaho,1268,1186,0,0,53,55000,0.07594496840659659,6.91472619023701e-4
160659505011,Block Group 1; Census Tract 9505.01; Madison County; Idaho,1906,1687,0,0,122,79706,0.0496326494460108,0.0010095835091314567
160659505012,Block Group 2; Census Tract 9505.01; Madison County; Idaho,1015,751,0,53,57,72031,0.0779411334330477,4.805148708469786e-4
160659505021,Block Group 1; Census Tract 9505.02; Madison County; Idaho,1942,1817,0,0,125,108625,0.052301106111683794,0.0010838093834899332
160659505022,Block Group 2; Census Tract 9505.02; Madison County; Idaho,2013,1766,0,0,210,89135,0.027201242473255574,0.0011027844190402204
160679701001,Block Group 1; Census Tract 9701; Minidoka County; Idaho,1749,1056,0,0,576,63538,0.15651009658329523,9.108017064137853e-4
160679701002,Block Group 2; Census Tract 9701; Minidoka County; Idaho,1760,1120,0,0,594,82800,0.14908467036670497,9.565650274468309e-4
160679702001,Block Group 1; Census Tract 9702; Minidoka County; Idaho,1207,992,0,0,208,100755,0.0243156159577775,6.697071370689598e-4
160679702002,Block Group 2; Census Tract 9702; Minidoka County; Idaho,1781,1482,0,15,284,85173,0.009554069322001793,9.939570092665144e-4
160679702003,Block Group 3; Census Tract 9702; Minidoka County; Idaho,868,275,0,0,593,NA,0.7702523250385663,4.8442149581321423e-4
160679702004,Block Group 4; Census Tract 9702; Minidoka County; Idaho,2367,1437,67,0,763,69454,0.1573770367838598,0.001265188399779443
160679703001,Block Group 1; Census Tract 9703; Minidoka County; Idaho,663,251,0,0,385,48278,0.5851094254005036,3.5494478264654864e-4
160679703002,Block Group 2; Census Tract 9703; Minidoka County; Idaho,1503,1075,0,0,359,71750,0.06007839529047476,8.003000287974069e-4
160679703003,Block Group 3; Census Tract 9703; Minidoka County; Idaho,584,377,0,0,207,88365,0.15829377515606605,3.259241400402271e-4
160679704001,Block Group 1; Census Tract 9704; Minidoka County; Idaho,1922,741,0,7,913,55261,0.46191142157424486,9.269862955596184e-4
160679704002,Block Group 2; Census Tract 9704; Minidoka County; Idaho,2256,1085,0,24,1140,56217,0.3798547317776736,0.0012551427927234087
160679704003,Block Group 3; Census Tract 9704; Minidoka County; Idaho,1110,643,0,2,462,78641,0.2364127413050517,6.178048339461154e-4
160679705001,Block Group 1; Census Tract 9705; Minidoka County; Idaho,1032,842,0,0,160,89853,0.021960112749821514,5.592054594525814e-4
160679705002,Block Group 2; Census Tract 9705; Minidoka County; Idaho,1318,834,0,0,482,42596,0.17257765647563558,7.344454936522926e-4
160679705003,Block Group 3; Census Tract 9705; Minidoka County; Idaho,715,233,0,0,482,25089,0.7473370270231302,3.9903383583692184e-4
160679705004,Block Group 4; Census Tract 9705; Minidoka County; Idaho,1087,641,0,0,434,76822,0.2218268663014875,5.999459769576098e-4
160699400001,Block Group 1; Census Tract 9400; Nez Perce County; Idaho,506,482,0,0,5,69107,0.1374129378933392,2.717894797938195e-4
160699400002,Block Group 2; Census Tract 9400; Nez Perce County; Idaho,714,635,0,16,2,67500,0.1471537512912103,3.644323004216923e-4
160699400003,Block Group 3; Census Tract 9400; Nez Perce County; Idaho,873,594,0,5,31,69063,0.05478821374030996,3.5159624696120385e-4
160699400004,Block Group 4; Census Tract 9400; Nez Perce County; Idaho,928,458,11,0,41,59792,0.04017052917305129,2.846255332543079e-4
160699400005,Block Group 5; Census Tract 9400; Nez Perce County; Idaho,1472,612,0,10,17,65069,0.08548626274736683,3.5661905048922106e-4
160699602001,Block Group 1; Census Tract 9602; Nez Perce County; Idaho,356,324,0,0,17,104792,0.067152192147148,1.9030844478376273e-4
160699603001,Block Group 1; Census Tract 9603; Nez Perce County; Idaho,1045,996,0,0,18,60179,0.11883108186505978,5.659025308232709e-4
160699603002,Block Group 2; Census Tract 9603; Nez Perce County; Idaho,1717,1365,0,26,238,106538,0.0075580951259973965,9.091274385711128e-4
160699603003,Block Group 3; Census Tract 9603; Nez Perce County; Idaho,1155,965,0,0,128,32278,0.024053318705304545,6.099915840136441e-4
160699603004,Block Group 4; Census Tract 9603; Nez Perce County; Idaho,1253,895,0,43,101,56321,0.03363942179822844,5.79854762845541e-4
160699604001,Block Group 1; Census Tract 9604; Nez Perce County; Idaho,812,563,0,0,215,92171,0.07969349178203387,4.3419346053304224e-4
160699604002,Block Group 2; Census Tract 9604; Nez Perce County; Idaho,1235,1175,0,0,9,61689,0.14522110633688143,6.607777085747069e-4
160699604003,Block Group 3; Census Tract 9604; Nez Perce County; Idaho,1149,839,0,17,123,26900,0.008821521966289495,5.46369405992093e-4
160699604004,Block Group 4; Census Tract 9604; Nez Perce County; Idaho,688,637,0,10,19,80909,0.08209488746266284,3.7168746107327265e-4
160699605001,Block Group 1; Census Tract 9605; Nez Perce County; Idaho,1170,994,0,0,52,63750,0.06731558848818026,5.837613878117765e-4
160699605002,Block Group 2; Census Tract 9605; Nez Perce County; Idaho,1228,1097,0,92,0,77500,0.22344632526718444,6.635681549791609e-4
160699605003,Block Group 3; Census Tract 9605; Nez Perce County; Idaho,2013,1793,0,12,163,89063,0.02694698924522286,0.001098319704793094
160699606001,Block Group 1; Census Tract 9606; Nez Perce County; Idaho,1788,1688,0,0,0,73854,0.1763275955554103,9.4205470614367e-4
160699606002,Block Group 2; Census Tract 9606; Nez Perce County; Idaho,1230,1182,0,0,0,38340,0.1763275955554103,6.596615300129253e-4
160699606003,Block Group 3; Census Tract 9606; Nez Perce County; Idaho,1114,1020,0,55,0,54571,0.18561864604981038,5.999459769576098e-4
160699606004,Block Group 4; Census Tract 9606; Nez Perce County; Idaho,1287,1103,0,13,105,87308,0.022480495068716376,6.814270119676665e-4
160699607001,Block Group 1; Census Tract 9607; Nez Perce County; Idaho,858,746,0,0,0,73750,0.1763275955554103,4.1633460354453664e-4
160699607002,Block Group 2; Census Tract 9607; Nez Perce County; Idaho,2361,2202,0,43,23,114390,0.12226846890463844,0.001265746489060334
160699607003,Block Group 3; Census Tract 9607; Nez Perce County; Idaho,848,757,0,0,35,NA,0.07409413919667568,4.4200671046551346e-4
160699607004,Block Group 4; Census Tract 9607; Nez Perce County; Idaho,667,598,0,0,24,NA,0.08171846904122396,3.471315327140775e-4
160699607005,Block Group 5; Census Tract 9607; Nez Perce County; Idaho,826,760,0,0,0,21933,0.1763275955554103,4.2414785347700786e-4
160699608001,Block Group 1; Census Tract 9608; Nez Perce County; Idaho,1463,1257,0,0,102,71364,0.04365698383817745,7.584433327305969e-4
160699608002,Block Group 2; Census Tract 9608; Nez Perce County; Idaho,1337,1283,1,0,8,82930,0.14707730972587338,7.210513509109133e-4
160699608003,Block Group 3; Census Tract 9608; Nez Perce County; Idaho,1185,1164,0,0,6,116528,0.1533171153677262,6.529644586422358e-4
160699609001,Block Group 1; Census Tract 9609; Nez Perce County; Idaho,965,951,0,0,0,76198,0.1763275955554103,5.307429061271506e-4
160699609002,Block Group 2; Census Tract 9609; Nez Perce County; Idaho,1213,1081,16,0,63,70037,0.05568050926069411,6.473835658333277e-4
160699609003,Block Group 3; Census Tract 9609; Nez Perce County; Idaho,1076,910,0,0,82,NA,0.03852317041207095,5.536245666436733e-4
160699610001,Block Group 1; Census Tract 9610; Nez Perce County; Idaho,1475,1312,0,11,42,94231,0.08043966447017659,7.617918684159417e-4
160699610002,Block Group 2; Census Tract 9610; Nez Perce County; Idaho,1065,1017,3,0,45,96161,0.07078924308658784,5.943650841487018e-4
160699610003,Block Group 3; Census Tract 9610; Nez Perce County; Idaho,946,935,0,0,11,87143,0.1337098833335707,5.279524597226966e-4
160699610004,Block Group 4; Census Tract 9610; Nez Perce County; Idaho,2459,2189,0,0,88,84875,0.08162953588417221,0.001270769292588351
160719601001,Block Group 1; Census Tract 9601; Oneida County; Idaho,1456,1314,17,0,21,68500,0.11633247086447814,7.545367077643613e-4
160719601002,Block Group 2; Census Tract 9601; Oneida County; Idaho,1631,1479,0,0,127,69712,0.040842267867150374,8.962913851106245e-4
160719601003,Block Group 3; Census Tract 9601; Oneida County; Idaho,1594,1525,0,0,56,77284,0.08638931006768474,8.823391530883545e-4
160739501011,Block Group 1; Census Tract 9501.01; Owyhee County; Idaho,1571,1208,0,0,293,81850,0.03077022108537992,8.376920106170904e-4
160739501012,Block Group 2; Census Tract 9501.01; Owyhee County; Idaho,1368,908,0,10,385,52500,0.08565413341468481,7.271903330007121e-4
160739501013,Block Group 3; Census Tract 9501.01; Owyhee County; Idaho,1732,921,0,3,693,48375,0.25290433671250706,9.024303672004232e-4
160739501021,Block Group 1; Census Tract 9501.02; Owyhee County; Idaho,1861,1136,0,0,670,59545,0.17846050325205282,0.0010079092412887845
160739501022,Block Group 2; Census Tract 9501.02; Owyhee County; Idaho,1610,1368,6,0,187,57279,0.016989228546291354,8.711773674705385e-4
160739502001,Block Group 1; Census Tract 9502; Owyhee County; Idaho,2035,1495,0,0,509,70089,0.06261528758267439,0.0011184109189051627
160739502002,Block Group 2; Census Tract 9502; Owyhee County; Idaho,986,750,53,0,125,64671,0.08219487871304013,5.179068526666622e-4
160739502003,Block Group 3; Census Tract 9502; Owyhee County; Idaho,651,304,0,0,113,49714,0.07536133484113214,2.327232301314635e-4
160739502004,Block Group 4; Census Tract 9502; Owyhee County; Idaho,470,371,0,0,74,47672,0.022932979856387713,2.483497299964059e-4
160759601001,Block Group 1; Census Tract 9601; Payette County; Idaho,254,220,0,0,34,72500,0.02139289737959726,1.4175467734626316e-4
160759601002,Block Group 2; Census Tract 9601; Payette County; Idaho,1467,849,0,0,318,37348,0.07656594618850587,6.512901907995633e-4
160759601003,Block Group 3; Census Tract 9601; Payette County; Idaho,2561,2179,0,0,372,76664,0.020991826355682214,0.0014236857555524304
160759601004,Block Group 4; Census Tract 9601; Payette County; Idaho,782,745,0,0,17,47606,0.10921759599411687,4.2526403203878944e-4
160759601005,Block Group 5; Census Tract 9601; Payette County; Idaho,2170,1620,22,0,265,65639,0.014664012909049434,0.0010642762586587553
160759602001,Block Group 1; Census Tract 9602; Payette County; Idaho,1756,1028,0,0,628,65515,0.18895188982203906,9.241958491551644e-4
160759602002,Block Group 2; Census Tract 9602; Payette County; Idaho,954,601,0,0,332,40243,0.15994274888961948,5.206972990711162e-4
160759602003,Block Group 3; Census Tract 9602; Payette County; Idaho,809,434,0,0,302,62440,0.2311209678738776,4.1075371073562864e-4
160759603011,Block Group 1; Census Tract 9603.01; Payette County; Idaho,1624,1012,0,6,518,107917,0.13074637377089063,8.572251354482685e-4
160759603021,Block Group 1; Census Tract 9603.02; Payette County; Idaho,1826,1471,0,31,106,64242,0.03663103020372303,8.974075636724061e-4
160759603022,Block Group 2; Census Tract 9603.02; Payette County; Idaho,2733,1733,0,69,871,64003,0.12328047239632003,0.0014917726478211079
160759603023,Block Group 3; Census Tract 9603.02; Payette County; Idaho,2182,1934,0,0,226,49630,0.027784930666858356,0.0012054728467241276
160759603024,Block Group 4; Census Tract 9603.02; Payette County; Idaho,1667,1404,0,0,227,70055,0.02106736829445008,9.102436171328944e-4
160759604001,Block Group 1; Census Tract 9604; Payette County; Idaho,618,615,0,0,0,68839,0.1763275955554103,3.432249077478419e-4
160759604002,Block Group 2; Census Tract 9604; Payette County; Idaho,2445,2316,0,0,13,123365,0.1517561923886859,0.0012997899351946728
160759604003,Block Group 3; Census Tract 9604; Payette County; Idaho,2342,1829,0,34,360,61370,0.009010386016291807,0.0012406324714202479
160779601001,Block Group 1; Census Tract 9601; Power County; Idaho,896,837,0,0,17,72083,0.11415396625681451,4.76608245880743e-4
160779601002,Block Group 2; Census Tract 9601; Power County; Idaho,723,425,1,0,122,58542,0.0389425083321216,3.058329259281583e-4
160779602001,Block Group 1; Census Tract 9602; Power County; Idaho,1047,967,0,0,80,67083,0.04268452115189381,5.843194770926674e-4
160779602002,Block Group 2; Census Tract 9602; Power County; Idaho,1999,506,0,0,1493,48226,0.9425482610449902,0.0011156204725007088
160779602003,Block Group 3; Census Tract 9602; Power County; Idaho,1543,1041,0,0,430,66250,0.09342982120405521,8.209493321903665e-4
160779602004,Block Group 4; Census Tract 9602; Power County; Idaho,1217,607,71,0,492,66638,0.33974159549255256,6.529644586422358e-4
160779602005,Block Group 5; Census Tract 9602; Power County; Idaho,593,503,0,0,76,145551,0.021640029425364866,3.231336936357731e-4
160799602001,Block Group 1; Census Tract 9602; Shoshone County; Idaho,657,657,0,0,0,61836,0.1763275955554103,3.6666465754525544e-4
160799602002,Block Group 2; Census Tract 9602; Shoshone County; Idaho,867,775,0,0,54,44632,0.05161637554174197,4.62656013858473e-4
160799602003,Block Group 3; Census Tract 9602; Shoshone County; Idaho,674,609,0,0,39,82669,0.05618433564017115,3.616418540172383e-4
160799602004,Block Group 4; Census Tract 9602; Shoshone County; Idaho,853,734,0,0,20,83194,0.10118459223586972,4.20799317791663e-4
160799602005,Block Group 5; Census Tract 9602; Shoshone County; Idaho,921,725,1,34,47,62841,0.05643582327254597,4.503780496788754e-4
160799602006,Block Group 6; Census Tract 9602; Shoshone County; Idaho,356,337,0,0,7,NA,0.11322381768043915,1.9198271262643512e-4
160799603001,Block Group 1; Census Tract 9603; Shoshone County; Idaho,662,549,0,0,21,43421,0.08425641280909837,3.1811089010775587e-4
160799603002,Block Group 2; Census Tract 9603; Shoshone County; Idaho,695,606,0,0,54,45357,0.039053413603104596,3.6833892538792786e-4
160799603003,Block Group 3; Census Tract 9603; Shoshone County; Idaho,962,813,69,0,27,37273,0.18988310799440938,5.07303156329737e-4
160799603004,Block Group 4; Census Tract 9603; Shoshone County; Idaho,853,765,0,0,20,48727,0.10311191197594556,4.381000854992778e-4
160799603005,Block Group 5; Census Tract 9603; Shoshone County; Idaho,905,887,6,0,9,47250,0.1299117009963673,5.033965313635014e-4
160799604001,Block Group 1; Census Tract 9604; Shoshone County; Idaho,852,670,27,0,139,41250,0.0396835204269277,4.6656263882470864e-4
160799604002,Block Group 2; Census Tract 9604; Shoshone County; Idaho,867,791,0,0,19,48654,0.10695679749912465,4.5205231752154783e-4
160799604003,Block Group 3; Census Tract 9604; Shoshone County; Idaho,1142,1049,8,0,68,51645,0.04790025170923443,6.278504410021497e-4
160799604004,Block Group 4; Census Tract 9604; Shoshone County; Idaho,452,405,0,6,0,37969,0.16039785371591786,2.293746944461187e-4
160799604005,Block Group 5; Census Tract 9604; Shoshone County; Idaho,1077,1036,0,0,0,63867,0.1763275955554103,5.781804950028685e-4
160799604006,Block Group 6; Census Tract 9604; Shoshone County; Idaho,785,718,16,0,13,49345,0.11822296972011885,4.1689269282542743e-4
160819601011,Block Group 1; Census Tract 9601.01; Teton County; Idaho,485,407,0,0,70,55625,0.021009748633211492,2.662085869849115e-4
160819601012,Block Group 2; Census Tract 9601.01; Teton County; Idaho,516,490,0,0,0,138203,0.1763275955554103,2.734637476364919e-4
160819601013,Block Group 3; Census Tract 9601.01; Teton County; Idaho,351,351,0,0,0,115469,0.1763275955554103,1.9588933759267073e-4
160819601021,Block Group 1; Census Tract 9601.02; Teton County; Idaho,136,109,0,0,27,NA,0.032025467329288036,7.590014220114877e-5
160819601022,Block Group 2; Census Tract 9601.02; Teton County; Idaho,245,229,0,0,0,NA,0.1763275955554103,1.2780244532399314e-4
160819601031,Block Group 1; Census Tract 9601.03; Teton County; Idaho,282,272,0,0,0,NA,0.1763275955554103,1.5180028440229753e-4
160819601032,Block Group 2; Census Tract 9601.03; Teton County; Idaho,352,352,0,0,0,NA,0.1763275955554103,1.9644742687356152e-4
160819601033,Block Group 3; Census Tract 9601.03; Teton County; Idaho,234,216,0,0,18,NA,0.04232187059407018,1.3059289172844715e-4
160819601034,Block Group 4; Census Tract 9601.03; Teton County; Idaho,1135,493,0,6,636,72315,0.48300762731457086,6.334313338110577e-4
160819601041,Block Group 1; Census Tract 9601.04; Teton County; Idaho,358,237,0,0,121,67438,0.13940016193924765,1.997959625589063e-4
160819601042,Block Group 2; Census Tract 9601.04; Teton County; Idaho,1402,1147,0,0,237,94000,0.02386847854863863,7.723955647528669e-4
160819601043,Block Group 3; Census Tract 9601.04; Teton County; Idaho,385,385,0,0,0,101795,0.1763275955554103,2.148643731429579e-4
160819601051,Block Group 1; Census Tract 9601.05; Teton County; Idaho,826,546,0,0,156,140673,0.04292971317476718,3.9177867518534146e-4
160819601052,Block Group 2; Census Tract 9601.05; Teton County; Idaho,1314,787,0,0,480,74572,0.18846258208491892,7.070991188886434e-4
160819601053,Block Group 3; Census Tract 9601.05; Teton County; Idaho,398,398,0,0,0,173333,0.1763275955554103,2.221195337945383e-4
160819601061,Block Group 1; Census Tract 9601.06; Teton County; Idaho,1580,1305,0,0,202,76742,0.021377702182440155,8.410405463024353e-4
160819601062,Block Group 2; Census Tract 9601.06; Teton County; Idaho,543,543,0,0,0,183050,0.1763275955554103,3.030424795237043e-4
160819601071,Block Group 1; Census Tract 9601.07; Teton County; Idaho,751,675,0,0,57,90769,0.041664666065656754,4.085213536120654e-4
160819601072,Block Group 2; Census Tract 9601.07; Teton County; Idaho,808,710,0,0,65,81532,0.03777873897154552,4.325191926903698e-4
160830002001,Block Group 1; Census Tract 2; Twin Falls County; Idaho,1672,1392,0,43,92,83068,0.045865056511939103,8.522023319202513e-4
160830002002,Block Group 2; Census Tract 2; Twin Falls County; Idaho,1797,1272,42,0,437,45341,0.06729628190042039,9.772143308397904e-4
160830002003,Block Group 3; Census Tract 2; Twin Falls County; Idaho,1875,1649,0,0,205,71296,0.025810816936996776,0.0010346975267715428
160830002004,Block Group 4; Census Tract 2; Twin Falls County; Idaho,1653,1334,0,0,282,115156,0.024579561911303095,9.018722779195325e-4
160830003001,Block Group 1; Census Tract 3; Twin Falls County; Idaho,824,523,0,0,282,56250,0.15342836605439994,4.4926187111709383e-4
160830003002,Block Group 2; Census Tract 3; Twin Falls County; Idaho,1697,1405,0,0,211,63810,0.021715751419973763,9.018722779195325e-4
160830003003,Block Group 3; Census Tract 3; Twin Falls County; Idaho,434,372,0,0,3,91042,0.14400027073367822,2.0928348033404993e-4
160830003004,Block Group 4; Census Tract 3; Twin Falls County; Idaho,1437,1371,0,0,66,68418,0.07188747197238371,8.019742966400793e-4
160830003005,Block Group 5; Census Tract 3; Twin Falls County; Idaho,833,541,0,0,202,66116,0.07606784234558286,4.146603357018642e-4
160830004001,Block Group 1; Census Tract 4; Twin Falls County; Idaho,1157,1066,0,0,59,89444,0.06420554749989076,6.278504410021497e-4
160830004002,Block Group 2; Census Tract 4; Twin Falls County; Idaho,1596,1091,7,0,481,41516,0.09908578038620648,8.812229745265729e-4
160830004003,Block Group 3; Census Tract 4; Twin Falls County; Idaho,752,703,0,0,42,36987,0.05999074732719857,4.1577651426364585e-4
160830004004,Block Group 4; Census Tract 4; Twin Falls County; Idaho,1092,458,0,0,575,66563,0.4822974102543006,5.765062271601962e-4
160830005001,Block Group 1; Census Tract 5; Twin Falls County; Idaho,1989,1640,0,0,297,57131,0.021332295909461296,0.001081018937085479
160830005002,Block Group 2; Census Tract 5; Twin Falls County; Idaho,1456,1405,0,0,27,102083,0.11640501985199658,7.991838502356253e-4
160830005003,Block Group 3; Census Tract 5; Twin Falls County; Idaho,1692,1584,0,0,89,66250,0.06337439449465182,9.33683366930308e-4
160830005004,Block Group 4; Census Tract 5; Twin Falls County; Idaho,672,581,40,0,32,51875,0.13188873291307074,3.644323004216923e-4
160830005005,Block Group 5; Census Tract 5; Twin Falls County; Idaho,964,937,0,0,18,48906,0.11641929250962305,5.329752632507137e-4
160830006001,Block Group 1; Census Tract 6; Twin Falls County; Idaho,974,522,0,0,449,83333,0.3106650936048797,5.419046917449666e-4
160830006002,Block Group 2; Census Tract 6; Twin Falls County; Idaho,930,735,0,3,149,115694,0.015199990742393456,4.950251921501394e-4
160830006003,Block Group 3; Census Tract 6; Twin Falls County; Idaho,1590,1283,85,6,96,74271,0.10008669199984006,8.203912429094757e-4
160830007011,Block Group 1; Census Tract 7.01; Twin Falls County; Idaho,2447,2251,0,0,176,104799,0.04555159453254275,0.0013544826847219711
160830007012,Block Group 2; Census Tract 7.01; Twin Falls County; Idaho,2489,1364,0,51,497,37500,0.06219707744133647,0.0010670667050632092
160830007013,Block Group 3; Census Tract 7.01; Twin Falls County; Idaho,5900,5386,0,0,359,100026,0.05400771135404092,0.003206222918717645
160830007021,Block Group 1; Census Tract 7.02; Twin Falls County; Idaho,857,495,0,0,327,93051,0.21366354641787497,4.587493888922374e-4
160830007022,Block Group 2; Census Tract 7.02; Twin Falls County; Idaho,2869,1924,120,24,801,60140,0.11050652089659688,0.0016011581468757046
160830007023,Block Group 3; Census Tract 7.02; Twin Falls County; Idaho,1085,648,0,247,190,34535,0.4785786754198974,6.055268697665178e-4
160830008001,Block Group 1; Census Tract 8; Twin Falls County; Idaho,889,846,0,0,25,65708,0.09731243784726315,4.860957636558866e-4
160830008002,Block Group 2; Census Tract 8; Twin Falls County; Idaho,1204,1049,0,0,147,66036,0.022840654310747315,6.674747799453965e-4
160830008003,Block Group 3; Census Tract 8; Twin Falls County; Idaho,847,521,0,0,258,44063,0.13195364894691075,4.3475154981393303e-4
160830008004,Block Group 4; Census Tract 8; Twin Falls County; Idaho,2753,2215,164,11,211,46744,0.10002023212016524,0.0014515902195969702
160830008005,Block Group 5; Census Tract 8; Twin Falls County; Idaho,1113,1062,0,0,43,49741,0.08124900564466656,6.166886553843337e-4
160830009001,Block Group 1; Census Tract 9; Twin Falls County; Idaho,2240,1755,32,19,412,120865,0.011619079679827008,0.001237842025015794
160830009002,Block Group 2; Census Tract 9; Twin Falls County; Idaho,2331,2044,19,29,216,100714,0.010425705159908153,0.0012880700602959658
160830009003,Block Group 3; Census Tract 9; Twin Falls County; Idaho,802,746,0,0,52,66949,0.051595084848283825,4.4535524615085825e-4
160830010011,Block Group 1; Census Tract 10.01; Twin Falls County; Idaho,1579,1422,0,31,57,56324,0.06838435282577944,8.427148141451077e-4
160830010012,Block Group 2; Census Tract 10.01; Twin Falls County; Idaho,1348,1266,0,0,55,91938,0.07747285847348168,7.372359400567466e-4
160830010013,Block Group 3; Census Tract 10.01; Twin Falls County; Idaho,1621,958,0,153,160,53407,0.16895920757468785,7.093314760122065e-4
160830010021,Block Group 1; Census Tract 10.02; Twin Falls County; Idaho,2321,1676,0,0,273,45350,0.02103607980856888,0.0010877160084561688
160830010022,Block Group 2; Census Tract 10.02; Twin Falls County; Idaho,1246,798,0,0,184,91667,0.02809486802942328,5.480436738347653e-4
160830010023,Block Group 3; Census Tract 10.02; Twin Falls County; Idaho,1029,942,37,0,0,93286,0.19498349859673203,5.46369405992093e-4
160830011001,Block Group 1; Census Tract 11; Twin Falls County; Idaho,672,626,11,0,0,47273,0.17114549584501473,3.555028719274395e-4
160830011002,Block Group 2; Census Tract 11; Twin Falls County; Idaho,1254,922,0,7,317,42006,0.053047959504876355,6.953792439899365e-4
160830011003,Block Group 3; Census Tract 11; Twin Falls County; Idaho,1502,980,72,33,337,47554,0.09915015697869804,7.936029574267172e-4
160830012011,Block Group 1; Census Tract 12.01; Twin Falls County; Idaho,1952,1349,0,0,361,50085,0.03739540244714788,9.543326703232676e-4
160830012012,Block Group 2; Census Tract 12.01; Twin Falls County; Idaho,2170,1316,0,16,799,59087,0.17379313104260652,0.0011892882575782943
160830012021,Block Group 1; Census Tract 12.02; Twin Falls County; Idaho,1027,896,0,0,116,46111,0.024671427031394726,5.647863522614894e-4
160830012022,Block Group 2; Census Tract 12.02; Twin Falls County; Idaho,2440,1166,0,466,761,90526,0.5141245056799213,0.001335507649171684
160830012023,Block Group 3; Census Tract 12.02; Twin Falls County; Idaho,1953,1159,0,54,728,56985,0.18470273051208713,0.0010832512942090425
160830013011,Block Group 1; Census Tract 13.01; Twin Falls County; Idaho,3149,2847,0,0,177,118438,0.057804064730649536,0.0016876619854137786
160830013012,Block Group 2; Census Tract 13.01; Twin Falls County; Idaho,2062,1330,0,0,714,73274,0.1522700878769789,0.0011407344901407947
160830013013,Block Group 3; Census Tract 13.01; Twin Falls County; Idaho,3021,1993,0,0,966,95056,0.12689072437465354,0.0016513861821558767
160830013021,Block Group 1; Census Tract 13.02; Twin Falls County; Idaho,1772,1212,0,0,513,49053,0.09805377830800724,9.627040095366296e-4
160830013022,Block Group 2; Census Tract 13.02; Twin Falls County; Idaho,550,423,0,0,61,68681,0.022317834249909234,2.701152119511471e-4
160830016001,Block Group 1; Census Tract 16; Twin Falls County; Idaho,1182,904,0,0,254,81196,0.041426341204041414,6.462673872715462e-4
160830016002,Block Group 2; Census Tract 16; Twin Falls County; Idaho,2019,1103,0,0,893,62813,0.28660352922803767,0.0011139462046580364
160830016003,Block Group 3; Census Tract 16; Twin Falls County; Idaho,1340,711,0,1,616,69079,0.31043982601112113,7.411425650229822e-4
160859701001,Block Group 1; Census Tract 9701; Valley County; Idaho,584,584,0,0,0,NA,0.1763275955554103,3.259241400402271e-4
160859701002,Block Group 2; Census Tract 9701; Valley County; Idaho,0,0,0,0,0,NA,NA,NA
160859701003,Block Group 3; Census Tract 9701; Valley County; Idaho,1654,1392,0,7,234,79096,0.011689908996096567,9.113597956946761e-4
160859701004,Block Group 4; Census Tract 9701; Valley County; Idaho,1243,1203,6,0,8,50440,0.14081124696027225,6.791946548441034e-4
160859701005,Block Group 5; Census Tract 9701; Valley County; Idaho,0,0,0,0,0,NA,NA,NA
160859702001,Block Group 1; Census Tract 9702; Valley County; Idaho,0,0,0,0,0,NA,NA,NA
160859702002,Block Group 2; Census Tract 9702; Valley County; Idaho,0,0,0,0,0,NA,NA,NA
160859702003,Block Group 3; Census Tract 9702; Valley County; Idaho,867,837,0,0,30,NA,0.08764420262833103,4.8386340653232344e-4
160859702004,Block Group 4; Census Tract 9702; Valley County; Idaho,2541,2471,0,0,48,58929,0.11597145136781366,0.0014058268985639247
160859703011,Block Group 1; Census Tract 9703.01; Valley County; Idaho,1879,1863,0,0,16,89098,0.1424521372741115,0.0010486497587938127
160859703021,Block Group 1; Census Tract 9703.02; Valley County; Idaho,2,2,0,0,0,NA,0.1763275955554103,1.1161785617815995e-6
160859703022,Block Group 2; Census Tract 9703.02; Valley County; Idaho,3366,3051,0,0,283,83157,0.03717056595545972,0.0018606696624899265
160879701001,Block Group 1; Census Tract 9701; Washington County; Idaho,1040,933,0,0,43,62250,0.07426799750542913,5.446951381494206e-4
160879701002,Block Group 2; Census Tract 9701; Washington County; Idaho,1054,912,0,0,47,71406,0.06814227375367271,5.35207620374277e-4
160879702001,Block Group 1; Census Tract 9702; Washington County; Idaho,815,793,0,0,0,58516,0.1763275955554103,4.4256479974640425e-4
160879702002,Block Group 2; Census Tract 9702; Washington County; Idaho,969,868,3,6,82,43939,0.01920577555607701,5.35207620374277e-4
160879702003,Block Group 3; Census Tract 9702; Washington County; Idaho,1058,663,0,12,362,46667,0.1416732584688649,5.787385842837594e-4
160879702004,Block Group 4; Census Tract 9702; Washington County; Idaho,975,881,9,6,37,70548,0.06005251937297626,5.206972990711162e-4
160879703001,Block Group 1; Census Tract 9703; Washington County; Idaho,1012,891,0,0,117,88404,0.024304111188258253,5.625539951379262e-4
160879703002,Block Group 2; Census Tract 9703; Washington County; Idaho,1336,1055,0,0,281,37308,0.03703360145589232,7.456072792701085e-4
160879703003,Block Group 3; Census Tract 9703; Washington County; Idaho,1277,848,0,0,257,50938,0.04873232206199067,6.166886553843337e-4
